huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek,gebruiksdoel,oppervlakte,vbloStatus
33,3047BL,599200000745749,599010000376168,False,industriefunctie,1350,in gebruik
19,3134KG,622200000019194,622010000081629,False,sportfunctie,2553,in gebruik
33,3131KZ,622200000037727,622010000100162,False,kantoorfunctie,690,in gebruik
4,3197KJ,599200000397138,599010000040246,False,kantoorfunctie,1465,in gebruik
50,1118LB,394200001010655,394010001010137,False,industriefunctie,584,in gebruik
2,3045AK,599200100007959,599010400007697,False,kantoorfunctie,5965,ingetrokken
61,3088ED,599200000488888,599010000092904,False,industriefunctie,1988,in gebruik
28,3208KH,612200000004500,612010000004300,False,industriefunctie,2010,in gebruik
37,3181HK,599200015015994,599010015009530,False,industriefunctie,1156,in gebruik
10,4617NX,748200000025900,748010000025900,False,woonfunctie,162,in gebruik
35,3231AR,501200002011765,501010002004047,False,kantoorfunctie,268,in gebruik
14,3232BP,501200002015156,501010002007433,False,kantoorfunctie,1068,in gebruik
2,3201AX,612200000037395,612010000037327,False,kantoorfunctie,349,in gebruik
3,3198LR,599200100038909,599010400037945,False,industriefunctie,55,gevormd
84,3197LH,599200000817586,599010000420529,False,industriefunctie,10447,in gebruik
20,3197LE,599200000735720,599010000368921,False,industriefunctie,840,in gebruik
75,3196KH,599200001005526,599010000482639,False,kantoorfunctie,789,in gebruik
98,3044BB,599200000451091,599010000282097,False,industriefunctie,1053,in gebruik
1,2921LA,542200000663491,542010000663492,False,industriefunctie,861,in gebruik
27,2676LM,1783200000012380,1783010000012380,False,industriefunctie,4856,in gebruik
25,2676LM,1783200000012384,1783010000012384,False,industriefunctie,4856,in gebruik
218,3012KP,599200000516610,599010000038055,False,kantoorfunctie,1075,in gebruik
40,2991XV,489200000257181,489010000257182,False,industriefunctie,220,in gebruik
3,3142GD,556200000003761,556010000003752,False,woonfunctie,130,in gebruik
43,3089JD,599200000394679,599010000167232,False,woonfunctie,110,in gebruik
177,3027BJ,599200000362352,599010000324633,False,industriefunctie,56,in gebruik
33,2988BA,597200000231056,597010000231057,False,kantoorfunctie,362,in gebruik
6,4794SN,1709200000443299,1709010000015045,False,industriefunctie,9919,in gebruik
2,3281LS,611200000614432,611010000514399,False,overige gebruiksfunctie,3600,in gebruik (niet ingemeten)
5,4041AC,1740200000106631,1740010000000270,False,industriefunctie,23310,in gebruik (niet ingemeten)
50,3161KG,613200000154557,613010000154558,False,kantoorfunctie,166,in gebruik
29,3161GJ,613200000159397,613010000159398,False,industriefunctie,518,in gebruik
10,3021BN,599200000176768,599010000198916,False,winkelfunctie,99,in gebruik
33,2903LR,502200000014034,502010000013837,False,kantoorfunctie,2606,in gebruik
34,2952AS,482200001267691,482010001258802,False,industriefunctie,48,in gebruik
10,4455TE,654200000015100,654010000009437,False,kantoorfunctie,1874,in gebruik
6,3233CH,614200000001124,614010000002835,False,woonfunctie,133,in gebruik
1,3208KP,612200000003106,612010000035793,False,overige gebruiksfunctie,999999,ingetrokken
75,2925VB,542200000666225,542010000666226,False,woonfunctie,104,in gebruik
110,2913LV,1892200000670753,1892010000670754,False,industriefunctie,4341,in gebruik (niet ingemeten)
60,3079DN,599200000469299,599010000211808,False,industriefunctie,917,in gebruik
30,3137DL,622200000013808,622010000076243,False,woonfunctie,145,in gebruik
26,3035GD,599200000420426,599010000131244,False,woonfunctie,138,ingetrokken
2,2988CM,597200000285801,597010000285849,False,kantoorfunctie,244,in gebruik
173,3194DC,599200000995746,599010000473526,False,kantoorfunctie,49,in gebruik
17,3088HG,599200000491459,599010000274492,False,kantoorfunctie,1382,in gebruik
301,3222KE,530200002140265,530010002100265,False,woonfunctie,82,in gebruik
2,3133KW,622200000039023,622010000101458,False,industriefunctie,6134,in gebruik
2,2132WS,394200001003267,394010001003288,False,industriefunctie,120,in gebruik
74,3041JA,599200000182670,599010000097774,False,industriefunctie,27846,in gebruik
142,3331MA,642200000016667,642010000016667,False,kantoorfunctie,101,in gebruik
9,3134LV,622200000036594,622010000099029,False,industriefunctie,82,in gebruik
17,2984BT,597200000231556,597010000231557,False,kantoorfunctie,269,in gebruik
25,3133KJ,622200000013106,622010000075541,False,industriefunctie,7466,in gebruik
118,3198LS,599200000756991,599010000383262,False,industriefunctie,422,in gebruik
5,3047BR,599200001003783,599010000481135,False,bijeenkomstfunctie,2082,in gebruik
21,2681NN,1783200000024995,1783010000024995,False,woonfunctie,111,in gebruik
13,3065PE,599200000712198,599010000357038,False,woonfunctie,155,in gebruik
63,3088GB,599200000181285,599010000215784,False,kantoorfunctie,2680,in gebruik
62,3161VG,613200000153149,613010000153150,False,woonfunctie,131,in gebruik
14,2993PX,489200000234907,489010000234908,False,woonfunctie,163,in gebruik
2,3208KH,612200000009329,612010000008916,False,industriefunctie,1710,in gebruik
62,3621BR,311200000006018,311010000006018,False,kantoorfunctie,242,in gebruik
1,2987AG,597200000230350,597010000230351,False,kantoorfunctie,102,in gebruik
35,3053JR,599200000497219,599010000070267,False,industriefunctie,2263,in gebruik
106,3311NZ,505200000064355,505010000064355,False,woonfunctie,216,in gebruik
40,2761JP,1892200000690071,1892010000690072,False,kantoorfunctie,5229,in gebruik
29,3165AA,613200000150055,613010000150056,False,industriefunctie,4887,in gebruik
107,2925EK,542200000661011,542010000661012,False,woonfunctie,168,in gebruik
116,3012NC,599200000515276,599010000112713,False,kantoorfunctie,1928,in gebruik
20,3311JD,505200000094123,505010000094110,False,kantoorfunctie,90,in gebruik
13,3171NC,613200000155805,613010000155806,False,overige gebruiksfunctie,118,in gebruik
37,1118LA,394200001010633,394010001010115,False,industriefunctie,150,in gebruik
3,1786PB,400200000039541,400010000039541,False,kantoorfunctie,2525,in gebruik
2,3194AP,599200000209167,599010000331280,False,kantoorfunctie,10037,in gebruik
4,3045PV,599200001009624,599010000485594,False,kantoorfunctie,2512,in gebruik
9,2992SP,489200000241315,489010000241316,False,industriefunctie,1193,in gebruik
16,2994LD,489200000257183,489010000257184,False,industriefunctie,222,in gebruik
46,4824AC,758200000099891,758010000099624,False,industriefunctie,816,in gebruik
204,3197KV,599200001003632,599010000480994,False,kantoorfunctie,12291,in gebruik
205,3027HV,599200000364754,599010000149251,False,woonfunctie,100,in gebruik
16,3088HC,599200000490658,599010000073731,False,kantoorfunctie,334,in gebruik
109,3081BJ,599200000842904,599010000435862,False,woonfunctie,134,in gebruik
8,4782SC,1709200000445036,1709010000162690,False,industriefunctie,20507,in gebruik
116,3063GD,599200000348386,599010000273316,False,woonfunctie,69,in gebruik
180,3012KN,599200000516575,599010000084484,False,kantoorfunctie,891,in gebruik
32,3832RC,327200000295159,327010000295160,False,kantoorfunctie,550,in gebruik
27,3252LA,511200001968672,511010001961329,False,woonfunctie,175,in gebruik
16,3161ED,613200000201748,613010000201747,False,kantoorfunctie,88,in gebruik
202,1118LN,394200001003748,394010001003610,False,industriefunctie,8300,in gebruik
291,3328SV,505200000042285,505010000042285,False,woonfunctie,82,in gebruik
226,3331ML,642200000018393,642010000018393,False,woonfunctie,71,in gebruik
39,1602ML,388200000221255,388010000221256,False,woonfunctie,103,in gebruik
2,2676LL,1783200000012402,1783010000012402,False,industriefunctie,2505,in gebruik
2,3281NB,611200000609772,611010000509772,False,industriefunctie,800,in gebruik
8,4906CW,826200000026805,826010000026496,False,industriefunctie,18692,in gebruik
17,4906CX,826200000018256,826010000018027,False,industriefunctie,2285,in gebruik
37,3194DH,599200000743444,599010000374336,False,kantoorfunctie,423,in gebruik
3402,3205EK,612200000024848,612010000035489,False,woonfunctie,53,in gebruik
42,3016BC,599200000404407,599010000071563,False,woonfunctie,555,in gebruik
80,2652XL,1621200000026005,1621010000025971,False,kantoorfunctie,344,in gebruik
23,2676LM,1783200000012388,1783010000012388,False,industriefunctie,942,ingetrokken
123,2151GP,394200000056247,394010000311160,False,woonfunctie,137,in gebruik
25,3133ES,622200000044324,622010000106892,False,kantoorfunctie,1022,in gebruik
27,3088EC,599200000488870,599010000125750,False,industriefunctie,4382,in gebruik
1017,6546BB,268200000052051,268010000051089,False,bijeenkomstfunctie,8592,in gebruik
53,4033KD,214200000001481,214010000001481,False,woonfunctie,168,in gebruik
22,3133KS,622200000038950,622010000101385,False,industriefunctie,33558,in gebruik
38,3013AP,599200000238821,599010000416375,False,woonfunctie,108,in gebruik
80,2181BT,534200000009454,534010000005531,False,woonfunctie,153,in gebruik
6,3197LD,599200000900141,599010000460141,False,kantoorfunctie,2114,in gebruik
19,2242HK,629200000005216,629010000005216,False,woonfunctie,173,in gebruik
27,3223HB,530200002127669,530010002087669,False,woonfunctie,109,in gebruik
97,3244AM,559200000004346,559010000004248,False,woonfunctie,103,in gebruik
24,3079DB,599200000279080,599010000345119,False,industriefunctie,205,in gebruik
85,1119PA,394200000008804,394010000340147,False,kantoorfunctie,356,in gebruik
12,3089KC,599200100007336,599010400007076,False,industriefunctie,878,in gebruik
4,3011VZ,599200000525269,599010000228153,False,kantoorfunctie,74,in gebruik
47,2906SC,502200000003276,502010000003254,False,woonfunctie,108,in gebruik
27,1175RK,394200000019247,394010000292991,False,industriefunctie,842,in gebruik
213,3062CE,599200000341535,599010000039284,False,industriefunctie,100,ingetrokken
526,1023BX,363200000396249,363010000751961,False,industriefunctie,153,in gebruik
17,2984BE,597200000258722,597010000258723,False,winkelfunctie,881,in gebruik
24,2901JV,502200000003847,502010000003801,False,woonfunctie,109,in gebruik
19,3336LH,642200000018913,642010000018913,False,industriefunctie,1895,in gebruik
5,2992LA,489200000255689,489010000255690,False,kantoorfunctie,1656,in gebruik
14,3208KB,612200000007588,612010000007254,False,kantoorfunctie,100,in gebruik
24,3055LE,599200000228967,599010000226434,False,woonfunctie,254,in gebruik
59,3204BP,612200000028964,612010000027684,False,woonfunctie,115,in gebruik
2,2994LD,489200000237585,489010000237586,False,industriefunctie,150,in gebruik
32,4818CL,758200000043504,758010000090236,False,kantoorfunctie,352,ingetrokken
18,2992LA,489200000231951,489010000231952,False,kantoorfunctie,440,in gebruik
59,2611RV,503200000126500,503010000062522,False,kantoorfunctie,660,in gebruik
15,3223WE,530200002127409,530010002087409,False,woonfunctie,122,in gebruik
6,9563TV,48200000000226,48010000000055,False,kantoorfunctie,640,in gebruik
190,2988DC,597200000236098,597010000236099,False,industriefunctie,1851,in gebruik
70,3084CC,599200000733613,599010000367042,False,industriefunctie,111,in gebruik
20,2132WT,394200000032984,394010000342712,False,kantoorfunctie,1050,in gebruik
23,3352XE,590200000006047,590010000007790,False,woonfunctie,165,in gebruik
14,3054CH,599200000318735,599010000030557,False,woonfunctie,186,in gebruik
28,3077ZE,599200000465532,599010000349673,False,woonfunctie,107,in gebruik
16,3089JC,599200000300653,599010000274248,False,industriefunctie,6900,in gebruik
19,6931EZ,293200000011811,293010000011804,False,kantoorfunctie,211,in gebruik
4,2984BG,597200000264604,597010000264605,False,kantoorfunctie,214,in gebruik
16,3261LX,584200001301021,584010001289952,False,industriefunctie,1880,in gebruik
31,3165AA,613200000156133,613010000156134,False,industriefunctie,9282,in gebruik
4,3336LA,642200000001060,642010000001060,False,industriefunctie,3327,in gebruik
21,2132JA,394200000029380,394010000341757,False,kantoorfunctie,475,in gebruik
62,3341LJ,531200000003557,531010000003557,False,industriefunctie,142,in gebruik
405,1442LB,439200000036683,439010000008353,False,winkelfunctie,1743,ingetrokken
264,3201WP,612200000010267,612010000009812,False,woonfunctie,62,in gebruik
201,1118DW,394200001002044,394010001002084,False,industriefunctie,3400,in gebruik
21,7742PT,109200000003872,109010000012912,False,kantoorfunctie,260,in gebruik
69,2991XR,489200000235445,489010000235446,False,industriefunctie,242,in gebruik
57,2761BR,1892200000687797,1892010000687798,False,industriefunctie,1032,in gebruik
61,7991RT,1701200000243777,1701010000243778,False,woonfunctie,600,gevormd
80,3029AK,599200000360352,599010000371373,False,kantoorfunctie,1172,in gebruik
35,3089KM,599200000711164,599010000356023,False,kantoorfunctie,5981,in gebruik
53,3196KH,599200000834717,599010000430569,False,industriefunctie,2657,in gebruik
7,3196KC,599200001004962,599010000482129,False,industriefunctie,10594,in gebruik
3,3208KP,612200000003105,612010000002967,False,kantoorfunctie,246,in gebruik
4,3281TW,611200000613144,611010000513144,False,woonfunctie,115,in gebruik
16,3064LT,599200000243966,599010000186966,False,woonfunctie,154,in gebruik
57,3077AS,599200000465267,599010000093578,False,kantoorfunctie,184,in gebruik
11,3241MD,559200000010926,559010000010161,False,kantoorfunctie,120,in gebruik
1,1951JZ,453200000000035,453010001000035,False,kantoorfunctie,38955,in gebruik
57,1014BA,363200000485483,363010001010878,False,bijeenkomstfunctie,282,in gebruik
129,2905TZ,502200000031507,502010000031048,False,woonfunctie,104,in gebruik
14,3161ED,613200000201746,613010000201745,False,kantoorfunctie,88,in gebruik
59,2821LA,623200001986551,623010001982197,False,woonfunctie,678,in gebruik
111,3063GD,599200000348380,599010000167600,False,kantoorfunctie,107,in gebruik
7,3072DE,599200000522056,599010000118458,False,kantoorfunctie,411,in gebruik
240,1101EE,363200011116946,363010011117246,False,kantoorfunctie,839,in gebruik
3,3233KK,614200000002086,614010000009322,False,kantoorfunctie,223,in gebruik
10,2984AT,597200000265716,597010000265717,False,winkelfunctie,13846,in gebruik
20,3068MV,599200000506740,599010000088248,False,woonfunctie,134,in gebruik
24,3161ED,613200000201756,613010000201755,False,kantoorfunctie,88,in gebruik
3,2871RP,1931200000000538,1931010000000524,False,industriefunctie,420,in gebruik
502,1047HB,363200011048279,363010011048491,False,overige gebruiksfunctie,90,ingetrokken
3,4761RL,1709200000449082,1709010000053517,False,industriefunctie,14470,in gebruik
3,4761RZ,1709200000437012,1709010000007456,False,industriefunctie,1453,ingetrokken
124,2974VH,693200000001416,693010000001416,False,woonfunctie,187,in gebruik
90,2909LC,502200000024149,502010000023765,False,kantoorfunctie,1409,in gebruik
3,3116HB,606200000034094,606010000034094,False,woonfunctie,105,in gebruik
4,3089JC,599200000300647,599010000325238,False,kantoorfunctie,490,in gebruik
699,1017JV,363200000466977,363010000959558,False,woonfunctie,80,in gebruik
7,3087AB,599200000259692,599010000333096,False,industriefunctie,613,in gebruik
26,3053JV,599200000255372,599010000236545,False,industriefunctie,619,in gebruik
27,3355BH,590200000010476,590010000007151,False,woonfunctie,158,in gebruik
10,2921LA,542200000663493,542010000663494,False,kantoorfunctie,382,in gebruik
55,3088HE,599200000900604,599010000460604,False,industriefunctie,5606,in gebruik
12,1119NR,394200000061215,394010000301024,False,industriefunctie,6082,in gebruik
51,2723RB,637200000234752,637010000234753,False,industriefunctie,748,in gebruik
10,3151HS,599200000467390,599010000134347,False,kantoorfunctie,5166,in gebruik
18,3125BC,606200000006693,606010000006693,False,kantoorfunctie,232,in gebruik
20,3011RG,599200000222856,599010000235843,False,industriefunctie,224,in gebruik
11,4921ZA,1719200000003855,1719010000003855,False,woonfunctie,100,in gebruik
9,3115JD,606200000018100,606010000018100,False,gezondheidszorgfunctie,189,in gebruik
24,3291CK,617200000917161,617010000817161,False,overige gebruiksfunctie,128,in gebruik
10,5581CZ,866200000002291,866010000002291,False,woonfunctie,467,in gebruik (niet ingemeten)
66,2991VD,489200000235717,489010000235718,False,kantoorfunctie,2150,in gebruik
