vblObject,gebruiksdoel,oppervlakte,vbloStatus
858010000004578,woonfunctie,119,in gebruik
858010000008585,kantoorfunctie,2798,in gebruik
858010000015225,woonfunctie,136,in gebruik
858010000018918,woonfunctie,44,in gebruik
860010000004619,industriefunctie,8853,ingetrokken
860010000004655,industriefunctie,19544,in gebruik
860010000005928,woonfunctie,189,in gebruik (niet ingemeten)
860010000006692,woonfunctie,163,in gebruik
860010000006744,woonfunctie,383,in gebruik
860010000006805,kantoorfunctie,2530,in gebruik
860010000008338,industriefunctie,1080,ingetrokken
860010000011822,woonfunctie,130,in gebruik
860010000011990,woonfunctie,245,in gebruik
860010000012929,woonfunctie,94,in gebruik
860010000014204,woonfunctie,149,in gebruik
860010000015145,woonfunctie,181,in gebruik
860010010901728,woonfunctie,120,in gebruik
860010010904953,overige gebruiksfunctie,252,d verblijfsobject
861010000385774,woonfunctie,144,in gebruik
861010000396834,industriefunctie,3749,in gebruik
861010000412388,industriefunctie,4028,in gebruik
861010000415850,woonfunctie,111,in gebruik
861010000420094,industriefunctie,10352,in gebruik
861010000426605,kantoorfunctie,12547,in gebruik (niet ingemeten)
865010000000324,kantoorfunctie,179,in gebruik
865010000000398,kantoorfunctie,284,in gebruik
865010000010451,woonfunctie,108,in gebruik
865010000012560,kantoorfunctie,226,in gebruik
866010000002291,woonfunctie,467,in gebruik (niet ingemeten)
866010000004329,woonfunctie,187,in gebruik
867010000002191,woonfunctie,105,in gebruik
867010000003507,kantoorfunctie,45,in gebruik
867010000004775,woonfunctie,123,in gebruik
867010000007034,woonfunctie,95,in gebruik
867010000013221,woonfunctie,83,in gebruik
867010000014578,industriefunctie,294,in gebruik
867010000015298,industriefunctie,372,in gebruik
867010000016893,woonfunctie,159,in gebruik
867010000016962,woonfunctie,152,in gebruik
867010000017815,industriefunctie,171,in gebruik
867010000018271,industriefunctie,12574,in gebruik
867010000058849,industriefunctie,10126,ingetrokken
867010000058935,winkelfunctie,441,in gebruik
867010000059189,industriefunctie,7495,in gebruik
867010000060315,kantoorfunctie,536,in gebruik
867010000060981,kantoorfunctie,1597,in gebruik
867010000061329,winkelfunctie,3478,in gebruik
867010000061626,woonfunctie,206,in gebruik
867010000062393,industriefunctie,4946,in gebruik
867010000063201,industriefunctie,197,in gebruik
867010000063813,kantoorfunctie,58393,in gebruik
867010000063916,industriefunctie,2693,in gebruik
867010000064969,industriefunctie,72,in gebruik
867010000065477,kantoorfunctie,54927,in gebruik
867010000066011,industriefunctie,1925,in gebruik
867010000068922,woonfunctie,45,in gebruik
867010000069145,kantoorfunctie,243,in gebruik
870010000000765,woonfunctie,104,in gebruik
870010000000919,industriefunctie,246,in gebruik (niet ingemeten)
870010000001107,woonfunctie,554,in gebruik
870010000004602,woonfunctie,80,in gebruik
870010000007695,winkelfunctie,205,in gebruik
870010000007838,woonfunctie,149,in gebruik
870010000008030,woonfunctie,118,in gebruik
870010000008087,woonfunctie,147,in gebruik
870010000008376,woonfunctie,145,in gebruik
870010000008535,woonfunctie,446,in gebruik
870010000008641,woonfunctie,161,in gebruik
870010000009899,industriefunctie,100,in gebruik
870010000009964,industriefunctie,257,in gebruik
870010000010047,industriefunctie,217,in gebruik
870010000010238,woonfunctie,228,in gebruik
870010000010259,kantoorfunctie,1155,ingetrokken
870010000010333,industriefunctie,791,in gebruik
870010000010334,industriefunctie,1328,in gebruik
870010000010338,woonfunctie,158,in gebruik
870010000010386,industriefunctie,301,in gebruik
870010000011161,woonfunctie,157,in gebruik
870010000300454,kantoorfunctie,417,in gebruik
870010000300526,kantoorfunctie,2299,in gebruik (niet ingemeten)
870010000302172,industriefunctie,2093,in gebruik (niet ingemeten)
870010000302355,woonfunctie,353,in gebruik (niet ingemeten)
873010000432104,woonfunctie,224,in gebruik
873010000434990,woonfunctie,225,in gebruik
873010000435010,woonfunctie,129,in gebruik
873010000437964,logiesfunctie,575,in gebruik
873010000438500,woonfunctie,213,in gebruik (niet ingemeten)
873010000439960,industriefunctie,882,in gebruik
873010000441014,woonfunctie,124,in gebruik
873010000441992,woonfunctie,92,in gebruik
873010000443984,woonfunctie,189,in gebruik
873010000445310,kantoorfunctie,2573,in gebruik
873010000448306,kantoorfunctie,598,in gebruik
873010000454424,industriefunctie,240,in gebruik
873010000459518,industriefunctie,3192,in gebruik
874010000000629,woonfunctie,257,in gebruik
874010000002819,industriefunctie,2088,in gebruik (niet ingemeten)
874010000002946,industriefunctie,185,in gebruik
874010000003266,woonfunctie,77,in gebruik
874010000003288,industriefunctie,18208,in gebruik
874010000003324,industriefunctie,6154,in gebruik
874010000003325,kantoorfunctie,7206,in gebruik
874010000003529,woonfunctie,166,in gebruik
874010000003647,kantoorfunctie,510,in gebruik
874010000005848,woonfunctie,123,in gebruik
879010000001619,kantoorfunctie,182,in gebruik
879010000002116,woonfunctie,256,in gebruik
879010000002897,kantoorfunctie,1380,ingetrokken
879010000005411,kantoorfunctie,1517,in gebruik
879010000009121,woonfunctie,216,in gebruik
879010000011458,woonfunctie,304,in gebruik
880010000000683,woonfunctie,138,in gebruik
880010000000844,woonfunctie,766,in gebruik
880010000002341,woonfunctie,23,in gebruik
880010000003432,industriefunctie,13303,in gebruik
880010000003461,woonfunctie,40,in gebruik
880010000007638,woonfunctie,250,in gebruik
880010000008103,woonfunctie,70,in gebruik
882010000001946,woonfunctie,121,in gebruik
888010000000126,woonfunctie,156,in gebruik
888010000000479,woonfunctie,333,in gebruik
888010000002330,woonfunctie,163,in gebruik
888010000005342,industriefunctie,9074,in gebruik
888010000005357,onderwijsfunctie,4485,in gebruik
888010000005360,industriefunctie,13462,in gebruik
888010000006390,industriefunctie,2025,in gebruik
888010000006436,woonfunctie,228,in gebruik
888010000007217,industriefunctie,2043,in gebruik
888010000217753,kantoorfunctie,77,in gebruik
888010000217754,kantoorfunctie,55,in gebruik
888010000217762,kantoorfunctie,61,in gebruik
888010000217767,kantoorfunctie,196,in gebruik
888010000217777,overige gebruiksfunctie,5546,in gebruik
888010000218972,industriefunctie,3093,in gebruik
888010000218981,kantoorfunctie,4233,in gebruik
888010000218983,kantoorfunctie,1464,in gebruik
888010000220451,kantoorfunctie,1848,in gebruik
888010000220500,kantoorfunctie,82,in gebruik
888010000220513,kantoorfunctie,2765,in gebruik
888010000220806,kantoorfunctie,24786,in gebruik
888010000221054,kantoorfunctie,1206,in gebruik
888010000221055,kantoorfunctie,1396,in gebruik
889010000264558,industriefunctie,1205,in gebruik
889010000270380,woonfunctie,294,in gebruik
893010000135277,woonfunctie,308,in gebruik
893010000136211,woonfunctie,204,in gebruik
893010000149164,winkelfunctie,146,in gebruik
899010000291860,woonfunctie,89,in gebruik
899010000291946,woonfunctie,220,in gebruik
905010000004331,overige gebruiksfunctie,19284,in gebruik
905010000021261,kantoorfunctie,19,in gebruik
907010000011183,woonfunctie,100,ingetrokken
907010000014412,kantoorfunctie,129,in gebruik
907010000014432,kantoorfunctie,11156,in gebruik
907010000014434,industriefunctie,29570,in gebruik
907010000014486,industriefunctie,1076,in gebruik
907010000014511,industriefunctie,1110,in gebruik
907010000015013,industriefunctie,1600,in gebruik (niet ingemeten)
907010000016583,woonfunctie,208,in gebruik
907010000017385,woonfunctie,148,in gebruik
907010000909516,kantoorfunctie,148363,in gebruik (niet ingemeten)
917010000008137,woonfunctie,92,in gebruik
917010000012804,woonfunctie,355,in gebruik
917010000013071,kantoorfunctie,144,in gebruik
917010000018892,woonfunctie,87,in gebruik
917010000021955,woonfunctie,297,in gebruik
917010000022832,kantoorfunctie,1775,in gebruik
917010000024527,woonfunctie,126,in gebruik
917010000026267,woonfunctie,108,in gebruik
917010000034249,industriefunctie,2650,in gebruik
917010000034399,industriefunctie,1501,in gebruik
917010000038718,woonfunctie,154,in gebruik
917010000041121,industriefunctie,3847,in gebruik (niet ingemeten)
917010000042085,kantoorfunctie,106,in gebruik
917010000042827,industriefunctie,51,in gebruik
917010000045987,industriefunctie,1370,in gebruik
917010000046625,industriefunctie,954,in gebruik
917010000054213,industriefunctie,885,in gebruik
917010000055294,kantoorfunctie,172,in gebruik
928010000015103,woonfunctie,236,in gebruik (niet ingemeten)
928010000019957,woonfunctie,94,in gebruik
928010000025056,woonfunctie,135,in gebruik
928010000029576,industriefunctie,728,in gebruik
928010000030684,industriefunctie,1256,in gebruik
928010000035621,woonfunctie,180,in gebruik
928010000035924,industriefunctie,290,in gebruik
928010000036264,kantoorfunctie,2667,in gebruik
928010000037520,kantoorfunctie,5043,in gebruik
928010000051971,kantoorfunctie,195,in gebruik
935010000003118,bijeenkomstfunctie,1847,in gebruik
935010000013496,woonfunctie,125,in gebruik
935010000037687,overige gebruiksfunctie,1121,in gebruik
935010000039087,woonfunctie,138,in gebruik
935010000045428,industriefunctie,10297,in gebruik
935010000053657,woonfunctie,129,in gebruik
935010000088276,kantoorfunctie,6142,in gebruik
935010000093120,industriefunctie,1050,ingetrokken
935010000093215,kantoorfunctie,137,in gebruik
935010000093244,industriefunctie,512,in gebruik
935010000094932,kantoorfunctie,247,in gebruik
936010000002315,woonfunctie,140,in gebruik
938010000000870,woonfunctie,189,in gebruik
938010000002230,kantoorfunctie,5341,in gebruik
938010000002275,industriefunctie,377,in gebruik
938010000004898,overige gebruiksfunctie,268,in gebruik
944010000210102,woonfunctie,122,in gebruik
946010000215783,woonfunctie,210,in gebruik
946010000218513,industriefunctie,822,in gebruik
946010000220109,woonfunctie,228,in gebruik
946010000221907,woonfunctie,186,in gebruik
946010000223505,woonfunctie,262,in gebruik
946010000234376,woonfunctie,42,in gebruik
951010000000531,woonfunctie,191,in gebruik
951010000001549,woonfunctie,106,in gebruik
951010000002922,kantoorfunctie,208,in gebruik
951010000007131,woonfunctie,234,in gebruik
957010000112515,woonfunctie,130,in gebruik
957010000115899,woonfunctie,201,in gebruik
957010000117889,industriefunctie,400,in gebruik
957010000128338,industriefunctie,12200,in gebruik
957010000129025,woonfunctie,165,in gebruik
957010000138896,sportfunctie,4764,in gebruik
957010000140030,kantoorfunctie,507,in gebruik
957010000237404,kantoorfunctie,6090,in gebruik
957010000267332,kantoorfunctie,1400,in gebruik
957010000267427,bijeenkomstfunctie,1479,in gebruik
957010000300421,industriefunctie,200,in gebruik
957010000301868,kantoorfunctie,178,in gebruik
957010000302261,industriefunctie,27498,in gebruik
957010000303972,industriefunctie,20000,in gebruik
962010000213684,kantoorfunctie,832,in gebruik
962010000214332,industriefunctie,199,in gebruik
962010000218300,woonfunctie,207,in gebruik
971010000010579,kantoorfunctie,520,in gebruik
971010000019160,kantoorfunctie,2017,in gebruik
971010000506240,kantoorfunctie,4354,in gebruik
971010000512304,kantoorfunctie,1331,in gebruik
971010000512426,kantoorfunctie,4179,in gebruik
981010000001060,woonfunctie,87,in gebruik
981010000018081,woonfunctie,53,in gebruik
983010000000600,woonfunctie,130,in gebruik
983010000001614,woonfunctie,159,in gebruik
983010000006579,woonfunctie,153,in gebruik
983010000010325,woonfunctie,159,in gebruik
983010000011857,woonfunctie,193,in gebruik
983010000013397,woonfunctie,101,in gebruik
983010000013507,woonfunctie,137,in gebruik
983010000018179,woonfunctie,178,in gebruik
983010000020504,woonfunctie,169,in gebruik
983010000026451,woonfunctie,139,in gebruik
983010000028308,woonfunctie,245,in gebruik
983010000028753,woonfunctie,37,in gebruik
983010000028915,woonfunctie,202,in gebruik
983010000031590,woonfunctie,258,in gebruik
983010000036635,industriefunctie,1381,in gebruik
983010000036853,industriefunctie,11407,in gebruik
983010000036867,industriefunctie,11028,in gebruik
983010000037482,kantoorfunctie,4327,in gebruik
983010000037760,kantoorfunctie,842,in gebruik
983010000038831,kantoorfunctie,755,in gebruik
983010000038854,industriefunctie,8153,in gebruik
983010000039379,industriefunctie,33955,in gebruik
983010000039556,kantoorfunctie,2637,in gebruik
983010000043099,industriefunctie,716,in gebruik
983010000048141,kantoorfunctie,124,in gebruik
983010000062441,industriefunctie,599,in gebruik
983010000068773,industriefunctie,172,ingetrokken
983010000068779,woonfunctie,164,ingetrokken
983010000068838,kantoorfunctie,5234,in gebruik (niet ingemeten)
983010000071746,kantoorfunctie,454,in gebruik
983010000074242,industriefunctie,8726,in gebruik
983010000076922,industriefunctie,12538,in gebruik
983010000079736,woonfunctie,116,in gebruik
983010000082844,woonfunctie,142,in gebruik
983010000086760,woonfunctie,104,in gebruik
983010000087041,kantoorfunctie,4515,in gebruik
983010000087340,industriefunctie,3255,in gebruik
983010000087362,winkelfunctie,1553,in gebruik
983010000088280,industriefunctie,30417,in gebruik
983010000088282,industriefunctie,21528,in gebruik
983010000089817,kantoorfunctie,2718,in gebruik
983010000090424,industriefunctie,4141,in gebruik
983010000091353,industriefunctie,20225,in gebruik
983010000093113,industriefunctie,20243,in gebruik
983010000093272,industriefunctie,234,in gebruik
983010000093626,industriefunctie,15530,in gebruik
983010000094236,industriefunctie,2987,in gebruik
983010000094770,industriefunctie,2539,in gebruik
983010000095218,industriefunctie,142,in gebruik
983010000095221,industriefunctie,1107,in gebruik
983010000095275,woonfunctie,148,in gebruik
983010000096458,kantoorfunctie,1464,in gebruik
983010000097536,industriefunctie,13695,in gebruik
983010000097719,industriefunctie,9728,in gebruik
983010000097720,kantoorfunctie,9728,in gebruik
983010000106172,industriefunctie,8838,ingetrokken
983010000147477,industriefunctie,618,in gebruik
983010000148702,industriefunctie,3511,in gebruik
983010000149183,industriefunctie,31715,in gebruik
983010000149188,kantoorfunctie,15145,in gebruik
983010000149246,industriefunctie,15645,in gebruik
983010000149736,industriefunctie,35511,in gebruik
983010000149741,kantoorfunctie,25,in gebruik
983010000155222,kantoorfunctie,33026,in gebruik
983010000155272,kantoorfunctie,1588,in gebruik
983010000156120,industriefunctie,1061,ingetrokken
983010000156877,bijeenkomstfunctie,40,in gebruik
983010000156890,kantoorfunctie,2023,in gebruik
983010000156995,industriefunctie,9720,gevormd
983010000157132,woonfunctie,149,d verblijfsobject
983010000157544,kantoorfunctie,2370,in gebruik
983010000157882,industriefunctie,16604,in gebruik
983010000158106,kantoorfunctie,272,in gebruik
983010000158241,industriefunctie,12100,in gebruik
983010000158261,industriefunctie,53653,in gebruik
983010000158273,kantoorfunctie,150,gevormd
983010000158441,industriefunctie,2095,in gebruik (niet ingemeten)
983010000158452,kantoorfunctie,21652,in gebruik
983010000158625,industriefunctie,54130,in gebruik
983010000158799,kantoorfunctie,1090,in gebruik
983010000158916,overige gebruiksfunctie,31415,in gebruik
984010000300326,industriefunctie,2180,in gebruik
984010000304432,woonfunctie,151,in gebruik
984010000305541,woonfunctie,135,in gebruik
984010000308096,woonfunctie,160,in gebruik
984010000309930,industriefunctie,16034,in gebruik
984010000312689,industriefunctie,806,in gebruik
984010000316775,industriefunctie,16412,in gebruik
984010000316794,industriefunctie,1639,in gebruik
984010000316884,industriefunctie,405,in gebruik
984010001113768,industriefunctie,712,in gebruik
984010001114364,woonfunctie,246,in gebruik
984010001115384,industriefunctie,41000,in gebruik
984010001115387,kantoorfunctie,54055,in gebruik
984010001118313,kantoorfunctie,532,gevormd
986010000498298,logiesfunctie,44,in gebruik
988010000001454,woonfunctie,88,in gebruik
988010000004350,industriefunctie,2558,in gebruik
988010000004351,woonfunctie,199,in gebruik
988010000008374,kantoorfunctie,217,in gebruik
988010000012605,overige gebruiksfunctie,168,in gebruik
988010000013365,woonfunctie,137,in gebruik
988010000015587,kantoorfunctie,55,in gebruik
988010000018854,industriefunctie,750,in gebruik
988010000049257,kantoorfunctie,220,in gebruik
988010000049300,industriefunctie,132,in gebruik
988010000049887,industriefunctie,236,in gebruik
988010000053717,industriefunctie,5000,in gebruik
988010000054436,industriefunctie,201,in gebruik
988010000054706,industriefunctie,3385,in gebruik
994010002027839,woonfunctie,261,in gebruik (niet ingemeten)
994010002031299,woonfunctie,144,in gebruik
995010000748869,woonfunctie,155,in gebruik
995010000756385,industriefunctie,1545,in gebruik
995010000757143,woonfunctie,223,in gebruik
995010000766967,kantoorfunctie,11726,in gebruik
995010000769725,woonfunctie,160,in gebruik
995010000776867,woonfunctie,65,in gebruik
995010000790647,woonfunctie,125,in gebruik
995010000797601,woonfunctie,125,in gebruik
995010000799301,woonfunctie,175,in gebruik
995010000803115,woonfunctie,120,in gebruik
995010000807817,woonfunctie,185,in gebruik
995010000816056,woonfunctie,255,in gebruik
995010000817334,kantoorfunctie,715,in gebruik
995010000822393,industriefunctie,750,in gebruik
1507010000001961,winkelfunctie,167,in gebruik
1507010000031442,woonfunctie,673,in gebruik
1507010000033163,industriefunctie,1174,in gebruik
1507011000000295,woonfunctie,550,in gebruik
1507012000026306,industriefunctie,1539,in gebruik
1507013000001938,kantoorfunctie,16328,in gebruik
1507013000002461,kantoorfunctie,13972,in gebruik
1509010000214082,woonfunctie,148,in gebruik
1509010000218946,woonfunctie,133,ingetrokken
1509010000227310,woonfunctie,202,in gebruik
1509010000241510,winkelfunctie,1528,in gebruik
1509010000242090,woonfunctie,130,in gebruik
1525010000002189,industriefunctie,402,in gebruik
1525010000005151,overige gebruiksfunctie,6550,in gebruik
1525010000010841,woonfunctie,153,in gebruik
1525010000066142,woonfunctie,174,in gebruik
1581010000001433,woonfunctie,119,in gebruik
1581010000002244,woonfunctie,175,in gebruik
1581010000002920,woonfunctie,131,in gebruik
1581010000003791,woonfunctie,75,in gebruik
1581010000006152,woonfunctie,63,in gebruik
1581010000007671,woonfunctie,124,in gebruik
1581010000021632,industriefunctie,187,in gebruik
1581010000022285,woonfunctie,109,in gebruik
1581010000027531,woonfunctie,96,in gebruik
1581010000034047,woonfunctie,227,in gebruik
1581010000034357,kantoorfunctie,54,in gebruik
1581010000049868,industriefunctie,170,gevormd
1586010000027338,industriefunctie,11442,in gebruik
1586010000027349,industriefunctie,5476,in gebruik
1586010000029250,woonfunctie,110,in gebruik
1586010000029851,woonfunctie,204,in gebruik
1586010000036659,woonfunctie,161,in gebruik
1598010000000393,woonfunctie,361,in gebruik
1598010000001390,industriefunctie,119,in gebruik
1598010000001739,woonfunctie,167,in gebruik
1598010000003426,woonfunctie,137,in gebruik
1598010000003625,woonfunctie,167,in gebruik
1598010000004376,industriefunctie,1785,in gebruik
1598010000005015,industriefunctie,390,in gebruik
1621010000000877,industriefunctie,25227,in gebruik (niet ingemeten)
1621010000001861,industriefunctie,372,in gebruik
1621010000001899,industriefunctie,2963,ingetrokken
1621010000005218,woonfunctie,186,in gebruik
1621010000005344,woonfunctie,111,in gebruik
1621010000005889,woonfunctie,406,in gebruik
1621010000006143,woonfunctie,195,in gebruik
1621010000009617,kantoorfunctie,220,in gebruik
1621010000009623,kantoorfunctie,187,in gebruik (niet ingemeten)
1621010000011942,woonfunctie,110,in gebruik
1621010000012366,industriefunctie,290,in gebruik
1621010000013979,woonfunctie,204,in gebruik
1621010000014557,industriefunctie,698,in gebruik
1621010000014773,woonfunctie,295,in gebruik
1621010000014788,industriefunctie,10920,in gebruik
1621010000015295,woonfunctie,67,in gebruik
1621010000015364,industriefunctie,14468,in gebruik
1621010000015371,industriefunctie,1900,in gebruik
1621010000015372,industriefunctie,12537,in gebruik
1621010000016057,industriefunctie,475,in gebruik
1621010000016070,woonfunctie,154,in gebruik
1621010000016692,woonfunctie,129,in gebruik
1621010000017208,woonfunctie,162,in gebruik
1621010000018175,woonfunctie,273,in gebruik
1621010000018204,woonfunctie,170,in gebruik
1621010000021052,woonfunctie,185,in gebruik
1621010000021071,woonfunctie,210,in gebruik
1621010000021395,woonfunctie,111,in gebruik
1621010000022109,industriefunctie,170,in gebruik
1621010000022157,woonfunctie,157,in gebruik
1621010000023474,industriefunctie,167,in gebruik
1621010000024865,industriefunctie,109,in gebruik
1621010000025425,woonfunctie,110,in gebruik
1621010000025489,kantoorfunctie,25,in gebruik (niet ingemeten)
1621010000025971,kantoorfunctie,344,in gebruik
1621010000027768,woonfunctie,163,in gebruik
1621010000028244,woonfunctie,219,in gebruik
1621010000028392,woonfunctie,126,in gebruik
1640010000002210,woonfunctie,200,in gebruik
1640010000007031,kantoorfunctie,3700,in gebruik
1640010000007279,kantoorfunctie,108,in gebruik
1640010000007450,industriefunctie,5082,in gebruik
1640010000009168,woonfunctie,230,in gebruik
1640010000009186,industriefunctie,1890,in gebruik (niet ingemeten)
1640010000009391,kantoorfunctie,658,in gebruik
1640010000009402,woonfunctie,196,in gebruik
1640010000009800,woonfunctie,282,in gebruik
1640010000010300,woonfunctie,128,in gebruik
1640010000014477,kantoorfunctie,427,in gebruik
1641010001103826,woonfunctie,142,in gebruik
1641010001113124,industriefunctie,2567,in gebruik
1641010001114292,woonfunctie,256,in gebruik
1641010001115832,woonfunctie,177,in gebruik
1641010001116472,woonfunctie,183,in gebruik
1641010001123754,woonfunctie,120,in gebruik
1651010000015016,kantoorfunctie,716,in gebruik
1651010000018218,woonfunctie,192,in gebruik
1651010000022712,overige gebruiksfunctie,16,ingetrokken
1651010000023533,kantoorfunctie,155,in gebruik
1651010000023944,kantoorfunctie,1196,in gebruik
1651010000024065,industriefunctie,1600,in gebruik (niet ingemeten)
1652010000008247,woonfunctie,326,in gebruik
1652010000008799,woonfunctie,166,in gebruik
1655010000512719,industriefunctie,7900,in gebruik
1655010000518937,industriefunctie,186,in gebruik
1655010000522209,woonfunctie,193,in gebruik
1655010000524783,industriefunctie,1948,in gebruik
1655010000525295,woonfunctie,116,in gebruik
1655010000530857,industriefunctie,803,in gebruik
1655010000531165,industriefunctie,566,in gebruik
1655010000539736,industriefunctie,547,in gebruik
1655010000541017,industriefunctie,1,d verblijfsobject
1655010000541050,industriefunctie,31407,in gebruik
1655010000541056,industriefunctie,15081,in gebruik
1655010000542088,kantoorfunctie,64520,in gebruik (niet ingemeten)
1655010000542177,kantoorfunctie,1013,in gebruik
1655010000545206,industriefunctie,142,gevormd
1655010000546811,kantoorfunctie,15100,in gebruik (niet ingemeten)
1658010000010427,industriefunctie,202,in gebruik
1658010000020152,overige gebruiksfunctie,18,in gebruik
1659010000000866,industriefunctie,297,in gebruik
1659010000005158,woonfunctie,247,in gebruik
1659010000006793,woonfunctie,100,in gebruik
1663010000000671,woonfunctie,153,in gebruik
1663010000005535,industriefunctie,66500,in gebruik (niet ingemeten)
1667010000001254,woonfunctie,179,in gebruik
1669010000216823,industriefunctie,31660,in gebruik
1669010000222221,industriefunctie,23740,in gebruik
1669010000224077,industriefunctie,1210,in gebruik
1669010000227575,woonfunctie,151,in gebruik
1669010000230875,woonfunctie,233,in gebruik
1669010000238607,woonfunctie,403,ingetrokken
1671010000001751,woonfunctie,246,in gebruik
1671010000003684,woonfunctie,242,in gebruik
1671010000005273,woonfunctie,256,in gebruik
1672010000004614,overige gebruiksfunctie,24030,in gebruik
1672010000004780,industriefunctie,11596,in gebruik
1672010000005758,winkelfunctie,482,in gebruik
1672010000007285,woonfunctie,268,in gebruik
1672010000007457,winkelfunctie,502,in gebruik
1672010000007675,industriefunctie,182,in gebruik
1672010000007742,industriefunctie,2487,in gebruik
1672010000009899,overige gebruiksfunctie,13,in gebruik
1674010000005249,woonfunctie,101,in gebruik
1674010000009229,woonfunctie,160,in gebruik
1674010000009517,woonfunctie,108,in gebruik
1674010000011663,woonfunctie,157,in gebruik
1674010000011804,industriefunctie,168,in gebruik
1674010000020403,woonfunctie,54,in gebruik
1674010000023899,woonfunctie,170,in gebruik
1674010000025353,woonfunctie,333,in gebruik
1674010000027123,woonfunctie,220,in gebruik
1674010000028224,woonfunctie,173,in gebruik
1674010000029606,industriefunctie,292,in gebruik
1674010000031836,woonfunctie,205,in gebruik
1674010000034029,woonfunctie,305,in gebruik
1674010000047342,industriefunctie,16434,in gebruik
1674010000047431,industriefunctie,2314,in gebruik
1674010000047516,industriefunctie,4759,in gebruik
1674010000047533,industriefunctie,5729,in gebruik
1674010000047538,industriefunctie,9392,in gebruik
1674010000047689,industriefunctie,11619,in gebruik
1674010000048111,kantoorfunctie,490,in gebruik
1674010000048370,industriefunctie,29007,in gebruik
1674010000048639,industriefunctie,3531,in gebruik
1674010000055944,woonfunctie,1570,in gebruik
1674010000059194,kantoorfunctie,120,in gebruik
1674010000062866,industriefunctie,26550,in gebruik
1674010000072324,industriefunctie,18284,in gebruik
1674010000073803,winkelfunctie,1952,in gebruik
1674010000074144,industriefunctie,9805,in gebruik
1674010000077281,industriefunctie,735,in gebruik
1674010000078543,woonfunctie,251,in gebruik
1674010000080107,industriefunctie,5595,in gebruik
1674010000080838,industriefunctie,1435,in gebruik
1674010000080920,winkelfunctie,526,in gebruik
1674010000083841,industriefunctie,21865,in gebruik
1674010000085507,industriefunctie,4965,in gebruik
1674010000085514,industriefunctie,2271,in gebruik
1674010000088180,kantoorfunctie,763,in gebruik
1674010000089965,woonfunctie,250,in gebruik
1674010000090072,industriefunctie,127,in gebruik
1674010000090898,kantoorfunctie,236,in gebruik
1674010000102579,industriefunctie,10268,in gebruik
1674010000500535,woonfunctie,361,in gebruik
1674010000500779,kantoorfunctie,634,in gebruik
1674010000501595,industriefunctie,194,in gebruik
1674010000502317,industriefunctie,36,in gebruik
1674010000502474,woonfunctie,126,in gebruik
1676010000481142,winkelfunctie,52,in gebruik
1676010000487920,winkelfunctie,649,in gebruik
1676010000500226,woonfunctie,401,in gebruik
1676010000505776,woonfunctie,88,in gebruik
1676010000518902,woonfunctie,120,in gebruik
1680010000001129,industriefunctie,17922,in gebruik
1681010000009694,woonfunctie,344,in gebruik
1681010000012149,woonfunctie,113,in gebruik
1684010000004547,woonfunctie,161,in gebruik
1684010000010261,woonfunctie,117,in gebruik
1684010000010322,industriefunctie,1500,in gebruik
1684010000010596,industriefunctie,15998,in gebruik
1685010000000787,woonfunctie,329,in gebruik
1685010000002388,woonfunctie,128,in gebruik
1685010000003789,industriefunctie,359,in gebruik
1685010000006678,industriefunctie,439,in gebruik
1685010000007416,woonfunctie,200,gevormd
1690010000000011,woonfunctie,131,in gebruik
1690010000001273,woonfunctie,196,in gebruik
1690010000002128,woonfunctie,165,in gebruik
1690010000002370,woonfunctie,423,in gebruik
1690010000006407,industriefunctie,156,in gebruik
1690010000007019,woonfunctie,149,in gebruik
1690010000007240,woonfunctie,278,in gebruik
1690010000007837,woonfunctie,98,in gebruik
1690010000010518,woonfunctie,133,in gebruik
1690010000011388,kantoorfunctie,197,in gebruik
1695010000000212,woonfunctie,287,in gebruik
1696010000001272,woonfunctie,83,in gebruik
1696010000002307,woonfunctie,78,in gebruik
1696010000015111,industriefunctie,554,in gebruik
1696010000015228,kantoorfunctie,228,in gebruik
1696010000020437,woonfunctie,110,in gebruik
1696010000027582,industriefunctie,125,in gebruik
1696010000076845,industriefunctie,340,in gebruik
1699010000013367,woonfunctie,843,in gebruik
1699010000014161,woonfunctie,216,in gebruik
1699010000015277,industriefunctie,2002,in gebruik
1699010000015431,industriefunctie,104,in gebruik
1700010000000221,winkelfunctie,161,in gebruik
1700010000006675,woonfunctie,184,in gebruik
1700010000007196,woonfunctie,164,in gebruik
1700010000007216,woonfunctie,129,in gebruik
1700010000041008,overige gebruiksfunctie,17,in gebruik
1701010000243778,woonfunctie,600,gevormd
1702010000000384,industriefunctie,2118,in gebruik
1705010000005202,woonfunctie,117,in gebruik
1705010000022665,industriefunctie,5015,in gebruik (niet ingemeten)
1705010000025948,woonfunctie,104,in gebruik
1705010000026970,woonfunctie,412,in gebruik
1705010000029849,kantoorfunctie,46,in gebruik
1705010000035235,industriefunctie,446,in gebruik
1705010000036808,industriefunctie,580,in gebruik
1706010000017151,kantoorfunctie,2233,in gebruik
1706010000017279,woonfunctie,142,in gebruik
1706010000018771,woonfunctie,110,in gebruik
1708010000006764,kantoorfunctie,21847,in gebruik
1708010000011268,industriefunctie,96,in gebruik
1708010000012067,industriefunctie,164,in gebruik
1708010000013921,industriefunctie,348,in gebruik
1708010000021059,woonfunctie,175,in gebruik
