kvknr,reg_date,emp_class
60274115,21-03-2014,01
60285621,24-03-2014,03
60289880,17-07-2014,01
60290226,24-03-2014,01
60320168,26-03-2014,01
60323736,27-03-2014,01
60334460,27-03-2014,03
60336412,28-03-2014,03
60337508,28-03-2014,02
60347031,28-03-2014,01
60349239,31-03-2014,02
60358416,31-03-2014,01
60376732,01-04-2014,02
60379103,02-04-2014,02
60379529,02-04-2014,02
60394374,03-04-2014,02
60413794,07-04-2014,02
60413859,,
60415274,07-04-2014,01
60448008,,
60452099,10-04-2014,03
60458305,11-04-2014,02
60458496,14-11-2019,02
60471220,15-06-2016,02
60477156,03-09-2019,02
60482478,15-04-2014,02
60482591,15-04-2014,02
60489634,16-04-2014,01
60497270,25-03-2019,02
60506407,18-04-2014,02
60537868,24-04-2014,02
60539429,24-04-2014,02
60542586,24-04-2014,02
60563494,28-04-2014,06
60565284,29-04-2014,03
60581433,30-04-2014,03
60582189,30-04-2014,04
60584440,01-05-2014,02
60616113,,
60624027,07-05-2014,03
60624531,07-05-2014,03
60646691,09-05-2014,02
60652233,12-05-2014,01
60669101,14-05-2014,03
60670126,14-05-2014,02
60680881,15-05-2014,03
60682361,21-08-2018,03
60719834,22-05-2014,01
60728639,23-05-2014,02
60749318,26-05-2014,02
60776374,30-05-2014,03
60777109,30-05-2014,03
60781068,02-06-2014,02
60781165,02-06-2014,02
60813083,05-06-2014,01
60816023,05-06-2014,03
60827289,06-06-2014,01
60836598,10-06-2014,02
60846240,11-06-2014,02
60853379,27-06-2019,03
60867477,16-06-2014,03
60882654,18-06-2014,02
60892595,19-06-2014,01
60892757,15-05-2015,02
60894598,19-06-2014,02
60912855,23-06-2014,02
60921838,24-06-2014,02
60926430,24-06-2014,02
60937491,25-06-2014,04
60957425,27-06-2014,02
60964995,30-06-2014,03
60974133,30-06-2014,03
60992956,04-07-2017,02
60993723,02-07-2014,03
60997877,02-07-2014,01
61014931,03-07-2014,04
61015598,17-09-2018,02
61041300,03-02-2017,03
61042900,08-07-2014,02
61050504,17-10-2016,03
61062499,10-07-2014,02
61075167,14-07-2014,02
61085480,11-06-2019,03
61088935,24-05-2017,02
61095516,16-07-2014,02
61101567,17-07-2014,02
61106712,17-07-2014,04
61112267,18-07-2014,02
61112984,04-10-2019,02
61124575,22-07-2014,04
61154733,25-07-2014,02
61167258,29-07-2014,01
61167398,29-07-2014,01
61169323,29-07-2014,03
61181676,31-07-2014,03
61190918,01-08-2014,02
61208760,05-08-2014,01
61209333,05-08-2014,01
61217239,07-08-2014,02
61223921,08-08-2014,03
61224278,08-08-2014,05
61234524,11-08-2014,01
61239852,12-08-2014,01
61241423,12-08-2014,01
61260657,15-08-2014,02
61269166,18-08-2014,03
61272701,18-08-2014,03
61281034,20-08-2014,02
61281581,20-08-2014,02
61283959,20-08-2014,01
61293490,21-08-2014,02
61323616,26-08-2014,03
61328022,27-08-2014,02
61333786,27-08-2014,02
61341061,28-08-2014,02
61357936,01-09-2014,04
61359459,01-09-2014,06
61360465,01-09-2014,02
61360694,01-09-2014,01
61371947,02-09-2014,01
61376388,03-09-2014,01
61379352,"ull,""emplo",02
61384461,04-09-2014,02
61384917,03-08-2015,01
61391166,04-09-2014,02
61400769,05-09-2014,02
61413216,17-10-2018,02
61417386,18-03-2019,02
61418455,09-09-2014,04
61423653,10-09-2014,02
61424609,01-12-2014,02
61430056,11-09-2014,02
61446300,12-09-2014,02
61449385,15-09-2014,01
61457337,16-09-2014,02
61462314,16-09-2014,02
61474959,18-09-2014,01
61478466,18-09-2014,01
61491292,22-09-2014,01
61502189,22-12-2014,01
61504718,23-09-2014,01
61541532,26-09-2014,02
61543152,26-09-2014,02
61556505,30-09-2014,04
61568538,01-09-2017,02
61569534,01-10-2014,02
61572713,01-10-2014,02
61578711,13-03-2018,02
61580236,01-10-2014,02
61585955,02-10-2014,06
61598836,30-12-2016,02
61602698,06-10-2014,02
61603066,06-10-2014,02
61607134,06-10-2014,02
61615846,07-10-2014,01
61631396,08-10-2014,02
61639192,09-10-2014,03
61639346,09-10-2014,03
61642029,09-10-2014,05
61660175,13-10-2014,01
61690155,17-10-2014,02
61697435,17-10-2014,04
61704563,20-10-2014,04
61713708,21-10-2014,03
61716944,03-12-2014,02
61722375,22-10-2014,02
61722782,22-10-2014,02
61726974,23-10-2014,03
61729590,23-10-2014,06
61738697,24-10-2014,04
61741310,27-12-2018,02
61784036,31-10-2014,02
61790389,31-10-2014,01
61790559,16-12-2019,01
61809349,10-11-2014,02
61812757,04-11-2014,02
61815462,05-11-2014,02
61848697,10-11-2014,02
61896519,,
61912824,04-12-2017,06
61917974,20-11-2014,03
61920541,20-11-2014,05
61921580,22-01-2015,02
61933074,21-11-2014,01
61942111,24-11-2014,01
61947997,25-11-2014,03
61948926,25-11-2014,05
61949396,25-11-2014,01
61951609,25-11-2014,01
61966118,27-11-2014,02
61968382,27-11-2014,02
61977268,28-11-2014,02
61984116,"ull,""emplo",01
61991309,10-11-2016,02
61996947,02-12-2014,02
62024558,05-12-2014,02
62036505,08-12-2014,03
62036580,08-12-2014,02
62039369,08-12-2014,02
62039857,08-12-2014,01
62040278,08-12-2014,01
62051075,10-12-2014,01
62059696,10-12-2014,07
62064878,11-12-2014,01
62065009,11-12-2014,02
62072331,12-12-2014,01
62073656,13-08-2019,01
62091980,16-12-2014,01
62106252,18-12-2014,05
62120476,,
62151991,24-12-2014,01
62153714,24-12-2014,02
62161814,29-12-2014,01
62164996,29-12-2014,02
62179144,29-12-2014,02
62197797,29-12-2014,01
62198491,29-12-2014,02
62208748,11-12-2017,01
62242601,31-12-2014,01
62254987,02-01-2015,03
62256939,02-01-2015,03
62276085,05-01-2015,01
62303635,06-01-2015,04
62324004,07-01-2015,02
62346520,09-01-2015,01
62367714,12-01-2015,02
62373080,12-01-2015,02
62394347,14-01-2015,02
62401769,15-01-2015,02
62428497,19-01-2015,01
62432818,09-11-2016,06
62445901,20-01-2015,02
62459341,22-01-2015,02
62485318,26-01-2015,04
62512455,28-01-2015,03
62518240,29-01-2015,01
62523732,29-01-2015,01
62540920,02-02-2015,01
62546309,02-02-2015,01
62571214,,
62582585,05-02-2015,04
62590790,06-02-2015,02
62600516,09-02-2015,04
62601849,,
62639382,29-02-2016,02
62645765,13-02-2015,02
62654543,16-02-2015,01
62663461,16-02-2015,02
62668137,11-09-2015,02
62689908,19-02-2015,04
62690760,19-02-2015,04
62692674,19-02-2015,01
62713655,23-02-2015,03
62714074,23-02-2015,03
62726110,24-02-2015,02
62740601,26-02-2015,01
62758438,,
62781774,03-03-2015,01
62810219,06-03-2015,02
62824015,09-03-2015,02
62825240,09-03-2015,04
62838806,10-03-2015,02
62846957,11-03-2015,01
62846965,11-03-2015,01
62891626,18-03-2015,02
62901842,19-03-2015,02
62902415,19-03-2015,02
62904256,19-03-2015,04
62930206,24-03-2015,05
62947176,25-03-2015,03
62960520,26-03-2015,04
62995480,30-03-2015,04
63003287,31-03-2015,05
63030349,02-04-2015,01
63039761,13-04-2015,02
63045524,03-04-2015,02
63059533,08-04-2015,02
63061872,08-04-2015,02
63063573,08-04-2015,01
63093685,13-04-2015,05
63115751,04-04-2016,04
63133253,12-11-2019,03
63142880,20-04-2015,02
63161842,22-04-2015,01
63164264,22-04-2015,02
63188619,24-04-2015,01
63202492,28-04-2015,03
63224267,,
63230852,01-05-2015,02
63232790,01-05-2015,02
63242184,28-06-2016,01
63254891,05-05-2015,02
63265494,07-05-2015,02
63279940,08-05-2015,03
63294192,12-05-2015,02
63296748,12-05-2015,02
63309408,13-05-2015,02
63336022,19-05-2015,01
63341263,,
63355175,21-05-2015,02
63375753,26-05-2015,02
63387107,27-05-2015,03
63387387,27-05-2015,02
63398699,28-05-2015,01
63401339,,
63402149,28-05-2015,03
63412349,29-05-2015,02
63414228,29-05-2015,01
63425122,01-06-2015,02
63448580,,
63462192,,
63466813,05-06-2015,04
63468603,08-06-2015,06
63469324,08-06-2015,03
63485230,09-06-2015,02
63487276,11-03-2016,02
63508524,12-06-2015,02
63508567,,
63509253,12-06-2015,01
63523191,16-06-2015,02
63538237,18-06-2015,01
63540894,18-06-2015,01
63546698,18-06-2015,02
63553945,19-06-2015,04
63562227,04-01-2017,01
63604043,26-06-2015,03
63614006,29-06-2015,05
63653923,02-07-2015,02
63653974,02-07-2015,06
63669110,19-06-2019,01
63673002,03-07-2015,01
63675080,03-01-2019,01
63692279,23-03-2018,01
63741741,14-07-2015,02
63756706,25-10-2018,03
63759098,17-07-2015,02
63770318,20-07-2015,02
63774208,20-07-2015,02
63778149,21-07-2015,02
63781948,21-07-2015,02
63796066,23-07-2015,01
63801655,24-07-2015,02
63803232,29-12-2017,01
63820773,28-07-2015,01
63834170,30-07-2015,01
63835649,,
63840480,31-07-2015,02
63841975,31-07-2015,02
63845245,31-07-2015,02
63850028,,
63850087,01-08-2017,02
63853175,03-08-2015,02
63857065,04-08-2015,04
63870045,06-08-2015,02
63904160,12-08-2015,02
63907577,13-08-2015,05
63931648,,
63934809,19-08-2015,01
63941287,19-08-2015,02
63948028,20-08-2015,03
63952734,21-08-2015,03
63954168,21-08-2015,04
63972522,25-08-2015,01
63972743,25-08-2015,01
63972859,25-08-2015,01
63972921,25-08-2015,01
63975424,25-08-2015,02
63983087,26-08-2015,03
63991292,27-08-2015,02
64009033,31-08-2015,01
64009424,31-08-2015,02
64010139,31-08-2015,01
64031543,02-09-2015,04
64050149,04-09-2015,02
64056880,04-09-2015,02
64068633,08-09-2015,07
64075079,18-08-2016,02
64084728,09-09-2015,03
64085597,09-09-2015,01
64085783,09-09-2015,01
64087581,10-09-2015,01
64097978,31-05-2017,02
64106810,14-09-2015,01
64138860,17-09-2015,02
64141888,18-09-2015,03
64144038,18-09-2015,02
64150453,21-09-2015,02
64158659,22-09-2015,02
64167984,19-12-2016,03
64169359,23-09-2015,04
64172201,23-09-2015,03
64173739,23-09-2015,01
64175294,24-09-2015,02
64183386,24-09-2015,02
64201570,25-09-2015,03
64219798,29-09-2015,01
64220222,29-09-2015,03
64234533,30-09-2015,02
64235254,30-09-2015,02
64244849,01-10-2015,02
64250687,02-10-2015,02
64251799,02-10-2015,03
64263320,05-10-2015,04
64282821,07-10-2015,03
64290190,07-10-2015,03
64297896,08-10-2015,02
64298078,08-10-2015,02
64299074,20-09-2017,03
64331059,07-06-2016,01
64332225,13-10-2015,01
64334082,25-09-2018,02
64342875,04-09-2019,02
64346072,15-10-2015,03
64350452,15-10-2015,03
64354105,16-10-2015,01
64354199,16-10-2015,01
64378063,20-10-2015,04
64379140,20-10-2015,05
64393356,14-01-2016,02
64399974,23-10-2015,01
64421406,11-11-2015,03
64429792,28-10-2015,02
64430774,28-10-2015,01
64453375,11-02-2016,03
64460053,02-11-2015,02
64462692,02-11-2015,01
64468070,02-11-2015,01
64474879,03-11-2015,03
64490157,05-11-2015,01
64495051,05-11-2015,03
64498980,06-11-2015,02
64504557,06-11-2015,02
64521184,15-03-2016,03
64524159,10-11-2015,01
64524523,,
64536734,12-11-2015,03
64536939,12-11-2015,01
64540146,12-11-2015,03
64540316,12-11-2015,02
64554333,13-11-2015,04
64559963,16-11-2015,02
64562875,16-11-2015,02
64563790,17-11-2015,02
64572811,,
64588947,13-01-2017,04
64590712,12-06-2019,03
64590771,20-02-2019,03
64591026,20-11-2015,03
64596486,20-11-2015,07
64597865,20-11-2015,02
64617971,24-11-2015,02
64618579,24-11-2015,01
64625974,25-11-2015,04
64638812,19-09-2016,01
64642550,27-11-2015,02
64643816,27-11-2015,01
64647129,27-11-2015,02
64665305,21-01-2016,01
64666603,01-12-2015,01
64694704,31-05-2016,03
64705692,08-12-2015,03
64710645,08-12-2015,01
64713385,09-12-2015,06
64736539,11-12-2015,02
64742407,20-03-2018,02
64742814,14-12-2015,02
64769429,17-12-2015,02
64788938,21-12-2015,02
64789659,21-12-2015,01
64803848,22-12-2015,04
64812286,23-12-2015,03
64813916,24-12-2015,01
64814068,24-12-2015,01
64815560,24-12-2015,01
64817032,24-12-2015,01
64817105,24-12-2015,01
64817113,24-12-2015,01
64817121,24-12-2015,01
64818055,24-12-2015,01
64856321,28-12-2015,03
64860493,28-12-2015,02
64860817,28-12-2015,01
64861783,28-12-2015,01
64872963,29-12-2015,02
64906914,30-12-2015,01
64915700,30-12-2015,02
64915824,30-12-2015,01
64959120,04-01-2016,01
64967085,05-01-2016,01
64968812,17-06-2019,06
64971708,05-01-2016,02
64973018,06-07-2018,01
64984133,06-01-2016,03
64989291,06-01-2016,02
64993167,07-01-2016,03
64997278,07-01-2016,02
65005953,07-01-2016,02
65018222,08-01-2016,01
65020332,08-01-2016,01
65034244,11-01-2016,02
65044134,12-01-2016,03
65049799,13-01-2016,02
65057651,13-01-2016,02
65060067,14-01-2016,02
65063775,14-01-2016,02
65069315,14-01-2016,02
65073622,15-01-2016,01
65088638,18-01-2016,01
65093275,18-01-2016,04
65095294,18-01-2016,04
65103815,19-01-2016,02
65107438,19-01-2016,03
65114833,20-01-2016,01
65124685,21-01-2016,02
65132343,30-01-2019,02
65142403,22-01-2016,04
65152743,25-01-2016,02
65157664,25-01-2016,02
65173597,26-01-2016,01
65180615,27-01-2016,02
65243250,03-02-2016,02
65244753,03-02-2016,01
65245423,16-10-2019,02
65254198,04-02-2016,02
65256573,04-02-2016,02
65264827,07-12-2017,05
65269942,05-02-2016,02
65284852,13-09-2016,01
65290143,09-02-2016,02
65290194,09-02-2016,01
65292650,09-02-2016,03
65304454,10-02-2016,02
65342283,16-02-2016,05
65361342,18-02-2016,01
65361369,18-02-2016,01
65367502,21-01-2019,02
65373987,19-02-2016,03
65390180,07-08-2019,01
65395603,22-02-2016,02
65414233,07-06-2018,03
65415787,24-02-2016,02
65422430,24-02-2016,01
65432231,25-02-2016,01
65432622,25-02-2016,02
65436741,01-09-2016,03
65448898,29-02-2016,02
65452429,29-02-2016,03
65477162,,
65481755,03-03-2016,03
65513606,07-03-2016,01
65516222,08-03-2016,07
65529685,09-03-2016,02
65535995,10-03-2016,03
65539273,10-03-2016,01
65545869,31-03-2016,01
65570154,15-03-2016,02
65570405,15-03-2016,03
65573463,15-03-2016,02
65574540,15-03-2016,01
65595858,18-03-2016,03
65598490,18-03-2016,03
65603516,18-03-2016,02
65633385,24-03-2016,03
65666704,29-03-2016,02
65683854,30-03-2016,02
65717163,01-04-2016,03
65728106,04-04-2016,03
65731018,04-04-2016,02
65745000,05-04-2016,02
65749790,05-04-2016,05
65764900,06-04-2016,02
65769139,,
65772326,,
65776216,27-09-2016,02
65790774,11-04-2016,01
65792122,11-04-2016,02
65806735,12-04-2016,03
65815386,13-04-2016,03
65819284,13-04-2016,02
65828658,14-04-2016,02
65833066,15-04-2016,02
65840739,15-04-2016,01
65842995,18-04-2016,02
65843673,18-04-2016,02
65847296,18-04-2016,06
65850785,18-04-2016,02
65867270,20-04-2016,02
65883373,21-04-2016,02
65893034,22-04-2016,02
65901681,17-10-2018,01
65919157,26-04-2016,02
65927893,28-04-2016,02
65935748,29-04-2016,03
65939859,29-04-2016,01
65943961,02-05-2016,01
66010942,12-05-2016,02
66012643,05-08-2016,03
66018285,13-05-2016,01
66018307,13-05-2016,01
66021995,13-05-2016,05
66027675,17-05-2016,02
66029139,17-05-2016,02
66038693,18-05-2016,01
66050685,19-05-2016,04
66071798,23-05-2016,01
66081149,24-05-2016,01
66103428,26-05-2016,02
66123100,27-05-2016,02
66126231,30-05-2016,02
66126606,27-11-2017,03
66131537,30-05-2016,05
66132134,30-05-2016,01
66133491,,
66138167,31-05-2016,02
66152828,01-06-2016,02
66154111,01-06-2016,02
66163714,02-06-2016,02
66177561,06-06-2016,02
66209048,09-06-2016,02
66219809,10-06-2016,03
66224853,13-06-2016,01
66225574,02-12-2016,05
66243939,15-06-2016,02
66245338,07-12-2017,03
66246296,15-06-2016,02
66276454,21-06-2016,01
66277205,21-06-2016,03
66287626,22-06-2016,02
66292034,23-06-2016,02
66318645,27-06-2016,02
66336783,28-06-2016,02
66347556,29-06-2016,03
66354498,30-06-2016,02
66357772,30-06-2016,02
66357810,04-01-2018,01
66363543,30-06-2016,01
66386500,04-07-2016,03
66391555,04-07-2016,05
66398118,05-07-2016,02
66408407,06-07-2016,01
66422280,07-07-2016,02
66437040,08-07-2016,08
66472253,14-07-2016,01
66479584,15-07-2016,02
66481600,15-07-2016,01
66482194,15-07-2016,01
66492017,13-10-2016,01
66499917,31-08-2016,03
66506344,20-07-2016,01
66509483,21-07-2016,02
66516455,21-07-2016,03
66523729,22-07-2016,04
66534577,25-07-2016,03
66546907,,
66548810,27-07-2016,02
66555035,28-07-2016,02
66562651,07-01-2019,02
66563453,29-07-2016,03
66564026,29-07-2016,03
66588456,03-08-2016,03
66593972,04-08-2016,02
66606055,05-08-2016,02
66625017,10-08-2016,02
66639271,05-06-2018,01
66648602,16-08-2016,02
66654335,17-09-2018,04
66675197,19-08-2016,01
66693608,24-08-2016,01
66694973,24-08-2016,01
66710758,25-08-2016,03
66720710,26-08-2016,02
66732441,30-08-2016,02
66737494,30-08-2016,02
66744539,31-08-2016,02
66748585,31-08-2016,04
66761042,14-08-2018,02
66784867,06-09-2016,02
66796369,08-09-2016,03
66796490,08-09-2016,02
66804299,08-09-2016,03
66825873,13-09-2016,02
66848016,15-09-2016,01
66852927,16-09-2016,03
66862426,,
66869331,20-09-2016,02
66881811,22-09-2016,02
66891035,23-09-2016,02
66899885,26-09-2016,02
66910668,26-09-2016,02
66915465,26-09-2016,03
66916151,26-09-2016,02
66927706,03-04-2017,03
66942780,29-09-2016,01
66945097,03-01-2018,01
66945631,29-09-2016,02
66961017,30-09-2016,02
66973228,03-10-2016,03
67006493,06-10-2016,03
67010156,07-10-2016,02
67014410,07-10-2016,02
67029744,10-10-2016,02
67032923,11-10-2016,02
67040128,01-03-2018,02
67045421,12-10-2016,04
67049893,12-10-2016,02
67061265,05-12-2016,04
67075797,17-10-2016,02
67081762,18-10-2016,02
67083293,18-10-2016,04
67083978,25-10-2019,02
67086462,18-10-2016,01
67097472,19-10-2016,02
67099769,,
67106455,01-12-2016,05
67107656,21-10-2016,03
67124100,23-11-2016,01
67128688,25-10-2016,03
67131352,25-10-2016,03
67136362,25-10-2016,02
67137156,25-10-2016,01
67148336,27-10-2016,02
67148409,27-10-2016,01
67149707,27-10-2016,04
67151477,04-01-2018,01
67157955,28-10-2016,03
67172644,31-10-2016,02
67177980,01-11-2016,03
67182879,01-11-2016,03
67194575,02-11-2016,02
67210775,04-11-2016,03
67212379,04-11-2016,01
67215718,04-11-2016,02
67237576,09-11-2016,03
67243843,09-11-2016,03
67244513,09-11-2016,01
67256325,11-11-2016,02
67257372,11-11-2016,02
67259820,11-11-2016,03
67269958,14-11-2016,02
67292917,17-11-2016,02
67313353,21-11-2016,02
67323170,22-11-2016,03
67339824,24-11-2016,04
67341403,24-11-2016,02
67348718,24-11-2016,03
67352138,25-11-2016,02
67355498,25-11-2016,03
67358047,28-11-2016,01
67358063,28-11-2016,02
67377629,30-11-2016,02
67410219,05-12-2016,01
67410227,05-12-2016,01
67410278,05-12-2016,01
67410340,05-12-2016,01
67413242,05-12-2016,02
67421296,06-12-2016,05
67424546,07-12-2016,03
67424619,07-12-2016,03
67424627,07-12-2016,03
67424651,07-12-2016,03
67428363,07-12-2016,02
67450733,09-12-2016,03
67455557,12-12-2016,01
67470831,13-12-2016,02
67493262,16-12-2016,04
67503098,19-12-2016,01
67516521,20-12-2016,03
67519032,20-12-2016,02
67520545,20-12-2016,01
67522084,21-12-2016,01
67541933,22-12-2016,02
67582311,27-12-2016,02
67601227,27-12-2016,02
67605834,28-12-2016,03
67645747,03-05-2019,02
67650600,29-12-2016,03
67651860,29-12-2016,04
67660495,30-12-2016,01
67661068,30-12-2016,02
67663834,30-12-2016,01
67666914,30-12-2016,02
67670822,30-12-2016,01
67671020,30-12-2016,01
67671098,30-12-2016,01
67671144,30-12-2016,01
67671179,30-12-2016,01
67671373,30-12-2016,01
67677959,02-01-2017,01
67683002,02-01-2017,03
67684300,02-01-2017,02
67686079,02-01-2017,03
67689132,02-01-2017,06
67689299,02-01-2017,03
67703968,14-02-2017,06
67704662,03-01-2017,03
67712843,03-01-2017,03
67721885,03-06-2019,02
67722679,23-08-2017,02
67729185,24-11-2017,01
67729290,05-01-2017,02
67739628,22-11-2017,03
67757367,09-01-2017,02
67760465,09-01-2017,02
67763065,,
67791948,11-01-2017,01
67804772,13-01-2017,05
67823246,06-02-2019,02
67836801,17-01-2017,02
67856756,13-04-2017,02
67856772,13-04-2017,01
67856799,13-04-2017,01
67867766,20-01-2017,01
67868029,20-01-2017,04
67870767,27-08-2019,02
67872204,20-01-2017,07
67884881,23-01-2017,02
67899455,25-01-2017,02
67915833,26-01-2017,01
67924131,,
67926401,27-01-2017,01
67926924,27-01-2017,01
67930271,27-01-2017,03
67933076,27-01-2017,02
67936903,,
67947255,30-01-2017,02
67975747,02-02-2017,02
68012942,07-02-2017,02
68036019,09-02-2017,02
68044887,10-02-2017,02
68073283,14-02-2017,04
68078862,15-02-2017,03
68081715,15-02-2017,02
68086040,16-02-2017,02
68097883,17-02-2017,02
68105606,17-02-2017,02
68109989,20-02-2017,02
68113455,20-02-2017,02
68121504,21-02-2017,01
68125518,21-02-2017,01
68140576,22-02-2017,02
68144474,22-02-2017,02
68153872,,
68155379,23-02-2017,03
68163819,24-02-2017,03
68171293,25-02-2019,02
68173555,27-02-2017,01
68176635,27-02-2017,02
68179928,28-02-2017,02
68191936,,
68193858,01-03-2017,02
68196679,,
68199708,01-03-2017,02
68203330,02-03-2017,01
68211333,03-03-2017,03
68244339,08-03-2017,01
68250665,08-03-2017,03
68267681,17-12-2019,02
68272502,10-03-2017,02
68274750,14-04-2017,02
68277466,12-03-2017,03
68293321,14-03-2017,01
68323239,17-03-2017,01
68351321,16-06-2017,02
68361777,23-03-2017,03
68361866,23-03-2017,02
68366981,24-03-2017,01
68370490,24-03-2017,03
68371381,24-03-2017,02
68386079,27-03-2017,01
68408676,28-03-2017,02
68410549,28-03-2017,05
68412606,28-03-2017,02
68412622,28-03-2017,02
68432348,30-03-2017,03
68432437,23-04-2018,02
68434111,30-03-2017,02
68452195,31-03-2017,02
68452276,31-03-2017,02
68458525,03-04-2017,04
68458894,03-04-2017,04
68486855,05-04-2017,01
68486871,05-04-2017,03
68490348,,
68496168,06-04-2017,01
68497539,06-04-2017,02
68498241,23-02-2018,01
68508395,06-03-2018,04
68518048,10-04-2017,02
68521189,10-04-2017,01
68535252,21-10-2019,02
68545215,12-04-2017,01
68551665,13-04-2017,01
68553323,13-04-2017,03
68556691,13-04-2017,02
68558252,21-07-2017,02
68570252,18-06-2019,01
68583036,19-04-2017,06
68594143,20-04-2017,01
68596480,20-04-2017,01
68603193,21-04-2017,02
68605870,21-04-2017,02
68614993,24-04-2017,02
68615140,24-04-2017,03
68616082,24-04-2017,01
68629052,,
68639090,26-04-2017,01
68639236,26-04-2017,01
68640528,26-04-2017,01
68645295,28-04-2017,03
68661738,01-05-2017,03
68667019,24-11-2017,01
68672144,02-05-2017,02
68674481,03-05-2017,01
68677936,03-05-2017,01
68677995,03-05-2017,02
68678045,03-05-2017,02
68680341,03-05-2017,05
68690258,04-05-2017,01
68690266,04-05-2017,01
68697066,05-05-2017,02
68698828,05-05-2017,02
68718276,09-05-2017,02
68721668,09-05-2017,02
68737955,11-05-2017,01
68739885,11-05-2017,02
68741553,11-05-2017,02
68743599,11-05-2017,01
68750617,12-05-2017,03
68756429,15-05-2017,02
68757611,15-05-2017,02
68759932,15-05-2017,02
68761937,15-05-2017,04
68774354,16-05-2017,03
68780222,17-05-2017,03
68787588,18-05-2017,02
68797338,19-05-2017,03
68805780,22-05-2017,03
68807783,22-05-2017,02
68813058,23-05-2017,02
68818009,23-05-2017,02
68818068,23-05-2017,02
68830432,24-05-2017,03
68831587,24-05-2017,03
68836805,26-05-2017,02
68869150,,
68878974,01-06-2017,02
68879377,01-06-2017,03
68892314,02-06-2017,01
68899394,14-07-2017,03
68900481,06-06-2017,03
68902662,06-06-2017,02
68921810,08-06-2017,09
68945159,13-06-2017,02
68976437,19-06-2017,03
68992297,21-06-2017,02
69007780,22-06-2017,02
69038511,26-06-2017,02
69063389,28-06-2017,02
69071535,29-06-2017,01
69088578,16-08-2017,02
69093253,30-06-2017,03
69093288,30-06-2017,01
69095949,01-07-2017,03
69100497,03-07-2017,02
69106614,03-07-2017,01
69140901,19-12-2018,01
69147922,07-07-2017,02
69149453,07-07-2017,01
69154236,16-05-2018,03
69166412,11-07-2017,02
69174725,11-07-2017,03
69176523,11-07-2017,10
69190240,10-09-2019,02
69197172,13-07-2017,02
69200394,14-07-2017,02
69209782,15-07-2017,02
69221170,18-07-2017,01
69227977,18-07-2017,01
69234957,19-07-2017,01
69237468,19-07-2017,02
69246432,20-07-2017,02
69257124,21-07-2017,01
69273766,25-07-2017,01
69275696,25-07-2017,02
69295867,27-07-2017,02
69297053,27-07-2017,02
69307598,04-04-2018,02
69319227,01-08-2017,02
69321094,01-08-2017,03
69340358,04-08-2017,03
69343829,,
69343918,04-08-2017,01
69344418,04-08-2017,01
69352445,07-08-2017,02
69353557,07-08-2017,06
69360766,12-02-2018,03
69363536,09-08-2017,01
69367361,09-08-2017,02
69374430,23-10-2017,02
69387389,14-08-2017,03
69388598,14-08-2017,02
69393648,15-08-2017,01
69393702,15-08-2017,01
69414904,17-08-2017,02
69415951,18-08-2017,03
69449864,24-08-2017,01
69452954,24-08-2017,04
69461988,25-08-2017,02
69463824,25-08-2017,02
69468540,25-08-2017,02
69476799,,
69498997,31-08-2017,01
69515468,01-09-2017,02
69521689,04-09-2017,02
69541949,06-09-2017,01
69542880,09-10-2017,03
69559570,08-09-2017,02
69561990,08-09-2017,04
69570906,,
69599998,14-09-2017,03
69600384,,
69616531,18-09-2017,01
69618852,18-09-2017,01
69623716,19-09-2017,01
69629986,19-12-2017,02
69637423,18-09-2019,02
69641528,21-09-2017,02
69641706,21-09-2017,02
69694532,27-09-2017,01
69712034,28-09-2017,03
69733449,02-10-2017,02
69736502,03-10-2017,02
69737894,03-10-2017,02
69754942,04-10-2017,03
69758123,04-10-2017,01
69797676,10-10-2017,02
69825033,13-10-2017,01
69825297,13-10-2017,01
69846898,17-10-2017,02
69853126,17-10-2017,02
69855323,18-10-2017,02
69862184,18-10-2017,03
69863946,18-10-2017,02
69864586,,
69866902,19-10-2017,01
69869979,19-10-2017,02
69886180,20-10-2017,01
69897271,24-10-2017,03
69913234,19-12-2019,02
69936153,27-10-2017,01
69938865,27-10-2017,03
69964416,31-10-2017,02
69967970,01-11-2017,03
69977836,02-11-2017,03
69979642,02-11-2017,01
69980594,02-11-2017,02
69981558,02-11-2017,01
69981671,02-11-2017,06
69989516,03-11-2017,03
69996911,03-11-2017,01
70003726,,
70023204,08-11-2017,02
70038848,09-11-2017,03
70041539,10-11-2017,02
70071306,14-11-2017,02
70079390,15-11-2017,02
70080984,15-11-2017,03
70084122,16-11-2017,02
70084157,16-11-2017,01
70090092,16-11-2017,02
70092559,16-11-2017,04
70094098,16-11-2017,02
70100365,17-11-2017,02
70103518,17-11-2017,03
70104360,17-11-2017,03
70113688,20-11-2017,01
70123365,21-11-2017,02
70129975,22-11-2017,02
70139032,23-11-2017,02
70142181,01-02-2018,01
70143854,23-11-2017,01
70160813,27-11-2017,02
70174903,28-11-2017,05
70176655,28-11-2017,04
70182108,29-11-2017,03
70182612,29-11-2017,06
70193274,30-11-2017,03
70198616,30-11-2017,02
70200696,30-11-2017,03
70224420,05-12-2017,02
70241171,06-12-2017,04
70242739,06-12-2017,02
70251975,07-12-2017,02
70263809,09-12-2017,01
70273847,12-12-2017,02
70291276,13-12-2017,02
70302049,14-05-2018,02
70312974,,
